article,text,notes
180,มาตรา ๑๘๐  ผู้ใดนำสืบหรือแสดงพยานหลักฐานอันเป็นเท็จในการพิจารณาคดี ถ้าเป็นพยานหลักฐานในข้อสำคัญในคดีนั้น ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ ถ้าความผิดดังกล่าวในวรรคแรก ได้กระทำในการพิจารณาคดีอาญา ผู้กระทำต้องระวางโทษจำคุกไม่เกินเจ็ดปี และปรับไม่เกินหนึ่งแสนสี่หมื่นบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
181,มาตรา ๑๘๑  ถ้าการกระทำความผิดตามมาตรา ๑๗๔ มาตรา ๑๗๕ มาตรา ๑๗๗ มาตรา ๑๗๘ หรือมาตรา ๑๘๐ (๑) เป็นการกระทำในกรณีแห่งข้อหาว่า ผู้ใดกระทำความผิดที่มีระวางโทษจำคุกตั้งแต่สามปีขึ้นไป ผู้กระทำต้องระวางโทษจำคุกตั้งแต่หกเดือนถึงเจ็ดปี และปรับตั้งแต่หนึ่งหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท (๒) เป็นการกระทำในกรณีแห่งข้อหาว่า ผู้ใดกระทำความผิดที่มีระวางโทษถึงประหารชีวิต หรือจำคุกตลอดชีวิต ผู้กระทำต้องระวางโทษจำคุกตั้งแต่หนึ่งปีถึงสิบห้าปี และปรับตั้งแต่สองหมื่นบาทถึงสามแสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
182,มาตรา ๑๘๒  ผู้ใดกระทำความผิดตามมาตรา ๑๗๗ หรือมาตรา ๑๗๘ แล้วลุแก่โทษ และกลับแจ้งความจริงต่อศาลหรือเจ้าพนักงานก่อนจบคำเบิกความหรือการแปล ผู้นั้นไม่ต้องรับโทษ
183,มาตรา ๑๘๓  ผู้ใดกระทำความผิดตามมาตรา ๑๗๗ มาตรา ๑๗๘ หรือมาตรา ๑๘๐ แล้วลุแก่โทษ และกลับแจ้งความจริงต่อศาลหรือเจ้าพนักงานก่อนมีคำพิพากษา และก่อนตนถูกฟ้องในความผิดที่ได้กระทำ ศาลจะลงโทษน้อยกว่าที่กฎหมายกำหนดไว้สำหรับความผิดนั้นเพียงใดก็ได้
184,มาตรา ๑๘๔  ผู้ใดเพื่อจะช่วยผู้อื่นมิให้ต้องรับโทษ หรือให้รับโทษน้อยลง ทำให้เสียหาย ทำลาย ซ่อนเร้น เอาไปเสีย หรือทำให้สูญหายหรือไร้ประโยชน์ ซึ่งพยานหลักฐานในการกระทำความผิด ต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
185,มาตรา ๑๘๕  ผู้ใดทำให้เสียหาย ทำลาย ซ่อนเร้น เอาไปเสีย หรือทำให้สูญหายหรือไร้ประโยชน์ ซึ่งทรัพย์หรือเอกสารใดที่ได้ส่งไว้ต่อศาล หรือที่ศาลให้รักษาไว้ในการพิจารณาคดี ต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
186,มาตรา ๑๘๖  ผู้ใดทำให้เสียหาย ทำลาย ซ่อนเร้น เอาไปเสีย หรือทำให้สูญหายหรือไร้ประโยชน์ ซึ่งทรัพย์สินที่ได้มีคำพิพากษาให้ริบ ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
187,มาตรา ๑๘๗  ผู้ใดเพื่อจะมิให้การเป็นไปตามคำพิพากษาหรือคำสั่งของศาล ทำให้เสียหาย ทำลาย ซ่อนเร้น เอาไปเสีย หรือทำให้สูญหายหรือไร้ประโยชน์ ซึ่งทรัพย์ที่ถูกยึดหรืออายัด หรือที่ตนรู้ว่าน่าจะถูกยึดหรืออายัด ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
188,มาตรา ๑๘๘  ผู้ใดทำให้เสียหาย ทำลาย ซ่อนเร้น เอาไปเสีย หรือทำให้สูญหายหรือไร้ประโยชน์ ซึ่งพินัยกรรมหรือเอกสารใดของผู้อื่น ในประการที่น่าจะเกิดความเสียหายแก่ผู้อื่นหรือประชาชน ต้องระวางโทษจำคุกไม่เกินห้าปี และปรับไม่เกินหนึ่งแสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
189,มาตรา ๑๘๙  ผู้ใดช่วยผู้อื่นซึ่งเป็นผู้กระทำความผิด หรือเป็นผู้ต้องหาว่ากระทำความผิด อันมิใช่ความผิดลหุโทษ เพื่อไม่ให้ต้องโทษ โดยให้พำนักแก่ผู้นั้น โดยซ่อนเร้นหรือโดยช่วยผู้นั้นด้วยประการใดเพื่อไม่ให้ถูกจับกุม ต้องระวางโทษจำคุกไม่เกินสองปี หรือปรับไม่เกินสี่หมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
190,มาตรา ๑๙๐  ผู้ใดหลบหนีไประหว่างที่ถูกคุมขังตามอำนาจของศาล ของพนักงานอัยการ ของพนักงานสอบสวน หรือของเจ้าพนักงานผู้มีอำนาจสืบสวนคดีอาญา ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ ถ้าความผิดดังกล่าวมาในวรรคแรกได้กระทำโดยแหกที่คุมขัง โดยใช้กำลังประทุษร้ายหรือโดยขู่เข็ญว่าจะใช้กำลังประทุษร้าย หรือโดยร่วมกระทำความผิดด้วยกันตั้งแต่สามคนขึ้นไป ผู้กระทำต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ ถ้าความผิดตามมาตรานี้ได้กระทำโดยมีหรือใช้อาวุธปืน หรือวัตถุระเบิด ผู้กระทำต้องระวางโทษหนักกว่าโทษที่กฎหมายบัญญัติไว้ในสองวรรคก่อนกึ่งหนึ่ง,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๖ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
191,มาตรา ๑๙๑  ผู้ใดกระทำด้วยประการใดให้ผู้ที่ถูกคุมขังตามอำนาจของศาล ของพนักงานอัยการ ของพนักงานสอบสวน หรือของเจ้าพนักงานผู้มีอำนาจสืบสวนคดีอาญา หลุดพ้นจากการคุมขังไป ต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ ถ้าผู้ที่หลุดพ้นจากการคุมขังไปนั้นเป็นบุคคลที่ต้องคำพิพากษาจากศาลหนึ่งศาลใดให้ลงโทษประหารชีวิต จำคุกตลอดชีวิต หรือจำคุกตั้งแต่สิบห้าปีขึ้นไป หรือมีจำนวนตั้งแต่สามคนขึ้นไป ผู้กระทำต้องระวางโทษจำคุกตั้งแต่หกเดือนถึงเจ็ดปี และปรับตั้งแต่หนึ่งหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท ถ้าความผิดตามมาตรานี้ได้กระทำโดยใช้กำลังประทุษร้าย หรือโดยขู่เข็ญว่าจะใช้กำลังประทุษร้าย หรือโดยมีหรือใช้อาวุธปืนหรือวัตถุระเบิด ผู้กระทำต้องระวางโทษหนักกว่าโทษที่กฎหมายบัญญัติไว้ในสองวรรคก่อนกึ่งหนึ่ง,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๖ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
192,มาตรา ๑๙๒  ผู้ใดให้พำนัก ซ่อนเร้น หรือช่วยด้วยประการใด ให้ผู้ที่หลบหนีจากการคุมขังตามอำนาจของศาล ของพนักงานสอบสวน หรือของเจ้าพนักงานผู้มีอำนาจสืบสวนคดีอาญา เพื่อไม่ให้ถูกจับกุม ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
193,มาตรา ๑๙๓  ถ้าการกระทำความผิดดังกล่าวมาในมาตรา ๑๘๔ มาตรา ๑๘๙ หรือมาตรา ๑๙๒ เป็นการกระทำเพื่อช่วยบิดา มารดา บุตร สามีหรือภริยาของผู้กระทำ ศาลจะไม่ลงโทษก็ได้
194,มาตรา ๑๙๔  ผู้ใดต้องคำพิพากษาห้ามเข้าเขตกำหนดตามมาตรา ๔๕ เข้าไปในเขตกำหนดนั้น ต้องระวางโทษจำคุกไม่เกินหนึ่งปี หรือปรับไม่เกินสองหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
195,มาตรา ๑๙๕  ผู้ใดหลบหนีจากสถานพยาบาลซึ่งศาลสั่งให้คุมตัวไว้ ตามความในมาตรา ๔๙ ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินหนึ่งหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
196,มาตรา ๑๙๖  ผู้ใดฝ่าฝืนคำสั่งห้ามของศาลซึ่งได้สั่งไว้ในคำพิพากษา ตามมาตรา ๕๐ ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินหนึ่งหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
197,มาตรา ๑๙๗  ผู้ใดใช้กำลังประทุษร้าย ขู่เข็ญว่าจะใช้กำลังประทุษร้าย ให้ประโยชน์ หรือรับว่าจะให้ประโยชน์ เพื่อกีดกันหรือขัดขวางการขายทอดตลาดของเจ้าพนักงานเนื่องจากคำพิพากษาหรือคำสั่งของศาล ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินหนึ่งหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
198,มาตรา ๑๙๘  ผู้ใดดูหมิ่นศาลหรือผู้พิพากษาในการพิจารณาหรือพิพากษาคดี หรือกระทำการขัดขวางการพิจารณาหรือพิพากษาของศาล ต้องระวางโทษจำคุกตั้งแต่หนึ่งปีถึงเจ็ดปี หรือปรับตั้งแต่สองหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๕ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
199,มาตรา ๑๙๙  ผู้ใดลอบฝัง ซ่อนเร้น ย้ายหรือทำลายศพหรือส่วนของศพเพื่อปิดบังการเกิด การตายหรือเหตุแห่งการตาย ต้องระวางโทษจำคุกไม่เกินหนึ่งปี หรือปรับไม่เกินสองหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
200,มาตรา ๒๐๐  ผู้ใดเป็นเจ้าพนักงานในตำแหน่งพนักงานอัยการ ผู้ว่าคดี พนักงานสอบสวนหรือเจ้าพนักงานผู้มีอำนาจสืบสวนคดีอาญาหรือจัดการให้เป็นไปตามหมายอาญา กระทำการหรือไม่กระทำการอย่างใด ๆ ในตำแหน่งอันเป็นการมิชอบ เพื่อจะช่วยบุคคลหนึ่งบุคคลใดมิให้ต้องโทษ หรือให้รับโทษน้อยลง ต้องระวางโทษจำคุกตั้งแต่หกเดือนถึงเจ็ดปี และปรับตั้งแต่หนึ่งหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท ถ้าการกระทำหรือไม่กระทำนั้น เป็นการเพื่อจะแกล้งให้บุคคลหนึ่งบุคคลใดต้องรับโทษ รับโทษหนักขึ้น หรือต้องถูกบังคับตามวิธีการเพื่อความปลอดภัย ผู้กระทำต้องระวางโทษจำคุกตลอดชีวิต หรือจำคุกตั้งแต่หนึ่งปีถึงยี่สิบปีและปรับตั้งแต่สองหมื่นบาทถึงสี่แสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
201,มาตรา ๒๐๑  ผู้ใดเป็นเจ้าพนักงานในตำแหน่งตุลาการ พนักงานอัยการ ผู้ว่าคดี หรือพนักงานสอบสวน เรียก รับ หรือยอมจะรับทรัพย์สินหรือประโยชน์อื่นใดสำหรับตนเองหรือผู้อื่นโดยมิชอบเพื่อกระทำการหรือไม่กระทำการอย่างใดในตำแหน่ง ไม่ว่าการนั้นจะชอบหรือมิชอบด้วยหน้าที่ ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงยี่สิบปี หรือจำคุกตลอดชีวิต และปรับตั้งแต่หนึ่งแสนบาทถึงสี่แสนบาท หรือประหารชีวิต,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๗ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
202,มาตรา ๒๐๒  ผู้ใดเป็นเจ้าพนักงานในตำแหน่งตุลาการ พนักงานอัยการ ผู้ว่าคดี หรือพนักงานสอบสวน กระทำการหรือไม่กระทำการอย่างใด ๆ ในตำแหน่ง โดยเห็นแก่ทรัพย์สินหรือประโยชน์อื่นใด ซึ่งตนได้เรียก รับ หรือยอมจะรับไว้ก่อนที่ตนได้รับแต่งตั้งในตำแหน่งนั้น ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงยี่สิบปี หรือจำคุกตลอดชีวิต และปรับตั้งแต่หนึ่งแสนบาทถึงสี่แสนบาท หรือประหารชีวิต,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๗ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
203,มาตรา ๒๐๓  ผู้ใดเป็นเจ้าพนักงาน มีหน้าที่ปฏิบัติการให้เป็นไปตามคำพิพากษาหรือคำสั่งของศาล ป้องกันหรือขัดขวางมิให้การเป็นไปตามคำพิพากษาหรือคำสั่งนั้น ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
204,มาตรา ๒๐๔  ผู้ใดเป็นเจ้าพนักงาน มีตำแหน่งหน้าที่ควบคุมดูแลผู้ที่ต้องคุมขังตามอำนาจของศาล ของพนักงานสอบสวน หรือของเจ้าพนักงานผู้มีอำนาจสืบสวนคดีอาญา กระทำด้วยประการใด ๆ ให้ผู้ที่อยู่ในระหว่างคุมขังนั้นหลุดพ้นจากการคุมขังไป ต้องระวางโทษจำคุกตั้งแต่หนึ่งปีถึงเจ็ดปี และปรับตั้งแต่สองหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท ถ้าผู้ที่หลุดพ้นจากการคุมขังไปนั้นเป็นบุคคลที่ต้องคำพิพากษาของศาลหนึ่งศาลใดให้ลงโทษประหารชีวิต จำคุกตลอดชีวิตหรือจำคุกตั้งแต่สิบห้าปีขึ้นไป หรือมีจำนวนตั้งแต่สามคนขึ้นไป ผู้กระทำต้องระวางโทษจำคุกตั้งแต่สองปีถึงสิบปี และปรับตั้งแต่สี่หมื่นบาทถึงสองแสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
205,มาตรา ๒๐๕  ถ้าการกระทำดังกล่าวในมาตรา ๒๐๔ เป็นการกระทำโดยประมาท ผู้กระทำต้องระวางโทษจำคุกไม่เกินสองปี หรือปรับไม่เกินสี่หมื่นบาท หรือทั้งจำทั้งปรับ ถ้าผู้ที่หลุดพ้นจากการคุมขังไปด้วยการกระทำโดยประมาทนั้น เป็นบุคคลที่ต้องคำพิพากษาของศาลหนึ่งศาลใดให้ลงโทษประหารชีวิต จำคุกตลอดชีวิต หรือจำคุกตั้งแต่สิบห้าปีขึ้นไป หรือมีจำนวนตั้งแต่สามคนขึ้นไป ผู้กระทำต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ ถ้าผู้กระทำความผิด จัดให้ได้ตัวผู้ที่หลุดพ้นจากการคุมขังคืนมาภายในสามเดือน ให้งดการลงโทษแก่ผู้กระทำความผิดนั้น,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
206,มาตรา ๒๐๖  ผู้ใดกระทำด้วยประการใด ๆ แก่วัตถุหรือสถานอันเป็นที่เคารพในทางศาสนาของหมู่ชนใด อันเป็นการเหยียดหยามศาสนานั้น ต้องระวางโทษจำคุกตั้งแต่หนึ่งปีถึงเจ็ดปี หรือปรับตั้งแต่สองหมื่นบาทถึงหนึ่งแสนสี่หมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๕ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
207,มาตรา ๒๐๗  ผู้ใดก่อให้เกิดการวุ่นวายขึ้นในที่ประชุมศาสนิกชนเวลาประชุมกัน นมัสการ หรือกระทำพิธีกรรมตามศาสนาใด ๆ โดยชอบด้วยกฎหมาย ต้องระวางโทษจำคุกไม่เกินหนึ่งปี หรือปรับไม่เกินสองหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
208,มาตรา ๒๐๘  ผู้ใดแต่งกายหรือใช้เครื่องหมายที่แสดงว่าเป็นภิกษุ สามเณร นักพรตหรือนักบวชในศาสนาใดโดยมิชอบ เพื่อให้บุคคลอื่นเชื่อว่าตนเป็นบุคคลเช่นว่านั้น ต้องระวางโทษจำคุกไม่เกินหนึ่งปี หรือปรับไม่เกินสองหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
209,มาตรา ๒๐๙  ผู้ใดเป็นสมาชิกของคณะบุคคลซึ่งปกปิดวิธีดำเนินการและมีความมุ่งหมายเพื่อการอันมิชอบด้วยกฎหมาย ผู้นั้นกระทำความผิดฐานเป็นอั้งยี่ ต้องระวางโทษจำคุกไม่เกินเจ็ดปี และปรับไม่เกินหนึ่งแสนสี่หมื่นบาท ถ้าผู้กระทำความผิดเป็นหัวหน้า ผู้จัดการหรือผู้มีตำแหน่งหน้าที่ในคณะบุคคลนั้น ผู้นั้นต้องระวางโทษจำคุกไม่เกินสิบปี และปรับไม่เกินสองแสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
210,มาตรา ๒๑๐  ผู้ใดสมคบกันตั้งแต่ห้าคนขึ้นไป เพื่อกระทำความผิดอย่างหนึ่งอย่างใดตามที่บัญญัติไว้ในภาค ๒ นี้ และความผิดนั้นมีกำหนดโทษจำคุกอย่างสูงตั้งแต่หนึ่งปีขึ้นไป ผู้นั้นกระทำความผิดฐานเป็นซ่องโจร ต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ ถ้าเป็นการสมคบเพื่อกระทำความผิด ที่มีระวางโทษถึงประหารชีวิต จำคุกตลอดชีวิต หรือจำคุกอย่างสูงตั้งแต่สิบปีขึ้นไป ผู้กระทำต้องระวางโทษจำคุกตั้งแต่สองปีถึงสิบปี และปรับตั้งแต่สี่หมื่นบาทถึงสองแสนบาท,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
211,มาตรา ๒๑๑  ผู้ใดประชุมในที่ประชุมอั้งยี่หรือซ่องโจร ผู้นั้นกระทำความผิดฐานเป็นอั้งยี่หรือซ่องโจร เว้นแต่ผู้นั้นจะแสดงได้ว่า ได้ประชุมโดยไม่รู้ว่าเป็นการประชุมของอั้งยี่หรือซ่องโจร
212,มาตรา ๒๑๒  ผู้ใด (๑) จัดหาที่ประชุมหรือที่พำนักให้แก่อั้งยี่หรือซ่องโจร (๒) ชักชวนบุคคลให้เข้าเป็นสมาชิกอั้งยี่หรือพรรคพวกซ่องโจร (๓) อุปการะอั้งยี่หรือซ่องโจรโดยให้ทรัพย์หรือโดยประการอื่น หรือ (๔) ช่วยจำหน่ายทรัพย์ที่อั้งยี่หรือซ่องโจรได้มาโดยการกระทำความผิด ต้องระวางโทษเช่นเดียวกับผู้กระทำความผิดฐานเป็นอั้งยี่หรือซ่องโจรแล้วแต่กรณี
213,มาตรา ๒๑๓  ถ้าสมาชิกอั้งยี่หรือพรรคพวกซ่องโจรคนหนึ่งคนใดได้กระทำความผิดตามความมุ่งหมายของอั้งยี่หรือซ่องโจรนั้น สมาชิกอั้งยี่หรือพรรคพวกซ่องโจรที่อยู่ด้วยในขณะกระทำความผิด หรืออยู่ด้วยในที่ประชุมแต่ไม่ได้คัดค้านในการตกลงให้กระทำความผิดนั้น และบรรดาหัวหน้า ผู้จัดการ หรือผู้มีตำแหน่งหน้าที่ในอั้งยี่หรือซ่องโจรนั้น ต้องระวางโทษตามที่บัญญัติไว้สำหรับความผิดนั้นทุกคน
214,มาตรา ๒๑๔  ผู้ใดประพฤติตนเป็นปกติธุระเป็นผู้จัดหาที่พำนัก ที่ซ่อนเร้นหรือที่ประชุมให้บุคคลซึ่งตนรู้ว่าเป็นผู้กระทำความผิดที่บัญญัติไว้ในภาค ๒ นี้ ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ ถ้าการกระทำความผิดนั้น เป็นการกระทำเพื่อช่วยบิดา มารดา บุตร สามีหรือภริยาของผู้กระทำ ศาลจะไม่ลงโทษก็ได้,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
215,มาตรา ๒๑๕  ผู้ใดมั่วสุมกันตั้งแต่สิบคนขึ้นไป ใช้กำลังประทุษร้าย ขู่เข็ญว่าจะใช้กำลังประทุษร้าย หรือกระทำการอย่างหนึ่งอย่างใดให้เกิดการวุ่นวายขึ้นในบ้านเมือง ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินหนึ่งหมื่นบาท หรือทั้งจำทั้งปรับ ถ้าผู้กระทำความผิดคนหนึ่งคนใดมีอาวุธ บรรดาผู้ที่กระทำความผิด ต้องระวางโทษจำคุกไม่เกินสองปี หรือปรับไม่เกินสี่หมื่นบาท หรือทั้งจำทั้งปรับ ถ้าผู้กระทำความผิดเป็นหัวหน้า หรือเป็นผู้มีหน้าที่สั่งการในการกระทำความผิดนั้น ต้องระวางโทษจำคุกไม่เกินห้าปี หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
216,มาตรา ๒๑๖  เมื่อเจ้าพนักงานสั่งผู้ที่มั่วสุมเพื่อกระทำความผิดตามมาตรา ๒๑๕ ให้เลิกไป ผู้ใดไม่เลิก ต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,[อัตราโทษ แก้ไขเพิ่มเติมโดยมาตรา ๔ แห่งพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายอาญา (ฉบับที่ ๒๖) พ.ศ. ๒๕๖๐]
